"id_maquina","mes","tstart","tstop","exposicion","n_fallos","fallo","antiguedad","dias_desde_mant","mant_reciente","proceso","criticidad","fabricante","carga","plan_mantenimiento","intervalo_mant"
"M158",7,180,210,30,0,0,5.378,73,0,"Mecanizado","Auxiliar","B",0.838,"Preventivo",90
"M158",8,210,240,30,0,0,5.46,13,1,"Mecanizado","Auxiliar","B",0.838,"Preventivo",90
"M158",9,240,270,30,0,0,5.542,43,1,"Mecanizado","Auxiliar","B",0.838,"Preventivo",90
"M158",10,270,300,30,0,0,5.625,73,0,"Mecanizado","Auxiliar","B",0.838,"Preventivo",90
"M158",11,300,330,30,0,0,5.707,13,1,"Mecanizado","Auxiliar","B",0.838,"Preventivo",90
"M158",12,330,360,30,0,0,5.789,43,1,"Mecanizado","Auxiliar","B",0.838,"Preventivo",90
"M158",13,360,390,30,0,0,5.871,73,0,"Mecanizado","Auxiliar","B",0.838,"Preventivo",90
"M158",14,390,420,30,0,0,5.953,13,1,"Mecanizado","Auxiliar","B",0.838,"Preventivo",90
"M158",15,420,450,30,0,0,6.036,43,1,"Mecanizado","Auxiliar","B",0.838,"Preventivo",90
"M158",16,450,480,30,0,0,6.118,73,0,"Mecanizado","Auxiliar","B",0.838,"Preventivo",90
"M158",17,480,510,30,0,0,6.2,13,1,"Mecanizado","Auxiliar","B",0.838,"Preventivo",90
"M158",18,510,540,30,0,0,6.282,43,1,"Mecanizado","Auxiliar","B",0.838,"Preventivo",90
"M158",19,540,570,30,0,0,6.364,73,0,"Mecanizado","Auxiliar","B",0.838,"Preventivo",90
"M158",20,570,600,30,0,0,6.447,13,1,"Mecanizado","Auxiliar","B",0.838,"Preventivo",90
"M158",21,600,630,30,0,0,6.529,43,1,"Mecanizado","Auxiliar","B",0.838,"Preventivo",90
"M158",22,630,660,30,0,0,6.611,73,0,"Mecanizado","Auxiliar","B",0.838,"Preventivo",90
"M158",23,660,690,30,0,0,6.693,13,1,"Mecanizado","Auxiliar","B",0.838,"Preventivo",90
"M158",24,690,720,30,0,0,6.775,43,1,"Mecanizado","Auxiliar","B",0.838,"Preventivo",90
"M158",25,720,750,30,0,0,6.858,73,0,"Mecanizado","Auxiliar","B",0.838,"Preventivo",90
"M158",26,750,780,30,0,0,6.94,13,1,"Mecanizado","Auxiliar","B",0.838,"Preventivo",90
"M158",27,780,810,30,0,0,7.022,43,1,"Mecanizado","Auxiliar","B",0.838,"Preventivo",90
"M158",28,810,840,30,0,0,7.104,73,0,"Mecanizado","Auxiliar","B",0.838,"Preventivo",90
"M158",29,840,870,30,0,0,7.186,13,1,"Mecanizado","Auxiliar","B",0.838,"Preventivo",90
"M158",30,870,900,30,0,0,7.268,43,1,"Mecanizado","Auxiliar","B",0.838,"Preventivo",90
"M158",31,900,930,30,0,0,7.351,73,0,"Mecanizado","Auxiliar","B",0.838,"Preventivo",90
"M158",32,930,960,30,0,0,7.433,13,1,"Mecanizado","Auxiliar","B",0.838,"Preventivo",90
"M158",33,960,990,30,0,0,7.515,43,1,"Mecanizado","Auxiliar","B",0.838,"Preventivo",90
"M158",34,990,1020,30,0,0,7.597,73,0,"Mecanizado","Auxiliar","B",0.838,"Preventivo",90
"M158",35,1020,1050,30,0,0,7.679,13,1,"Mecanizado","Auxiliar","B",0.838,"Preventivo",90
"M158",36,1050,1080,30,0,0,7.762,43,1,"Mecanizado","Auxiliar","B",0.838,"Preventivo",90
"M158",37,1080,1110,30,0,0,7.844,73,0,"Mecanizado","Auxiliar","B",0.838,"Preventivo",90
"M158",38,1110,1140,30,0,0,7.926,13,1,"Mecanizado","Auxiliar","B",0.838,"Preventivo",90
"M158",39,1140,1170,30,0,0,8.008,43,1,"Mecanizado","Auxiliar","B",0.838,"Preventivo",90
"M158",40,1170,1200,30,0,0,8.09,73,0,"Mecanizado","Auxiliar","B",0.838,"Preventivo",90
"M158",41,1200,1230,30,0,0,8.173,13,1,"Mecanizado","Auxiliar","B",0.838,"Preventivo",90
"M158",42,1230,1260,30,0,0,8.255,43,1,"Mecanizado","Auxiliar","B",0.838,"Preventivo",90
"M158",43,1260,1290,30,0,0,8.337,73,0,"Mecanizado","Auxiliar","B",0.838,"Preventivo",90
"M158",44,1290,1320,30,0,0,8.419,13,1,"Mecanizado","Auxiliar","B",0.838,"Preventivo",90
"M158",45,1320,1350,30,0,0,8.501,43,1,"Mecanizado","Auxiliar","B",0.838,"Preventivo",90
"M158",46,1350,1380,30,0,0,8.584,73,0,"Mecanizado","Auxiliar","B",0.838,"Preventivo",90
"M158",47,1380,1410,30,0,0,8.666,13,1,"Mecanizado","Auxiliar","B",0.838,"Preventivo",90
"M158",48,1410,1440,30,0,0,8.748,43,1,"Mecanizado","Auxiliar","B",0.838,"Preventivo",90
"M158",49,1440,1460,20,0,0,8.816,68,0,"Mecanizado","Auxiliar","B",0.838,"Preventivo",90
"M159",1,0,30,30,0,0,0.518,9,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",2,30,60,30,0,0,0.6,39,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",3,60,90,30,1,1,0.682,9,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",4,90,120,30,0,0,0.764,39,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",5,120,150,30,0,0,0.847,9,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",6,150,180,30,0,0,0.929,39,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",7,180,210,30,0,0,1.011,9,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",8,210,240,30,0,0,1.093,39,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",9,240,270,30,0,0,1.175,9,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",10,270,300,30,0,0,1.258,39,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",11,300,330,30,0,0,1.34,9,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",12,330,360,30,0,0,1.422,39,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",13,360,390,30,0,0,1.504,9,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",14,390,420,30,0,0,1.586,39,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",15,420,450,30,0,0,1.668,9,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",16,450,480,30,0,0,1.751,39,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",17,480,510,30,0,0,1.833,9,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",18,510,540,30,0,0,1.915,39,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",19,540,570,30,0,0,1.997,9,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",20,570,600,30,0,0,2.079,39,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",21,600,630,30,0,0,2.162,9,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",22,630,660,30,0,0,2.244,39,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",23,660,690,30,0,0,2.326,9,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",24,690,720,30,0,0,2.408,39,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",25,720,750,30,0,0,2.49,9,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",26,750,780,30,0,0,2.573,39,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",27,780,810,30,0,0,2.655,9,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",28,810,840,30,0,0,2.737,39,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",29,840,870,30,0,0,2.819,9,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",30,870,900,30,0,0,2.901,39,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",31,900,930,30,0,0,2.984,9,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",32,930,960,30,0,0,3.066,39,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",33,960,990,30,0,0,3.148,9,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",34,990,1020,30,0,0,3.23,39,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",35,1020,1050,30,0,0,3.312,9,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",36,1050,1080,30,0,0,3.395,39,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",37,1080,1110,30,0,0,3.477,9,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",38,1110,1140,30,0,0,3.559,39,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",39,1140,1170,30,0,0,3.641,9,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",40,1170,1200,30,0,0,3.723,39,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",41,1200,1230,30,0,0,3.805,9,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",42,1230,1260,30,0,0,3.888,39,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",43,1260,1290,30,0,0,3.97,9,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",44,1290,1320,30,0,0,4.052,39,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",45,1320,1350,30,0,0,4.134,9,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",46,1350,1380,30,0,0,4.216,39,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",47,1380,1410,30,0,0,4.299,9,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",48,1410,1440,30,0,0,4.381,39,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M159",49,1440,1460,20,0,0,4.449,4,1,"Ensamblaje","Auxiliar","C",0.408,"Preventivo",60
"M160",1,0,30,30,0,0,2.91,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",2,30,60,30,0,0,2.992,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",3,60,90,30,0,0,3.074,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",4,90,120,30,0,0,3.156,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",5,120,150,30,0,0,3.238,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",6,150,180,30,0,0,3.321,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",7,180,210,30,0,0,3.403,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",8,210,240,30,0,0,3.485,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",9,240,270,30,0,0,3.567,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",10,270,300,30,0,0,3.649,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",11,300,330,30,0,0,3.732,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",12,330,360,30,0,0,3.814,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",13,360,390,30,1,1,3.896,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",14,390,420,30,0,0,3.978,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",15,420,450,30,0,0,4.06,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",16,450,480,30,0,0,4.142,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",17,480,510,30,0,0,4.225,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",18,510,540,30,0,0,4.307,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",19,540,570,30,0,0,4.389,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",20,570,600,30,0,0,4.471,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",21,600,630,30,0,0,4.553,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",22,630,660,30,0,0,4.636,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",23,660,690,30,0,0,4.718,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",24,690,720,30,0,0,4.8,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",25,720,750,30,0,0,4.882,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",26,750,780,30,0,0,4.964,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",27,780,810,30,0,0,5.047,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",28,810,840,30,0,0,5.129,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",29,840,870,30,0,0,5.211,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",30,870,900,30,1,1,5.293,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",31,900,930,30,0,0,5.375,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",32,930,960,30,0,0,5.458,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",33,960,990,30,0,0,5.54,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",34,990,1020,30,0,0,5.622,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",35,1020,1050,30,0,0,5.704,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",36,1050,1080,30,0,0,5.786,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",37,1080,1110,30,0,0,5.868,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",38,1110,1140,30,0,0,5.951,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",39,1140,1170,30,0,0,6.033,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",40,1170,1200,30,0,0,6.115,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",41,1200,1230,30,0,0,6.197,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",42,1230,1260,30,0,0,6.279,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",43,1260,1290,30,0,0,6.362,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",44,1290,1320,30,0,0,6.444,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",45,1320,1350,30,0,0,6.526,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",46,1350,1380,30,0,0,6.608,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",47,1380,1410,30,1,1,6.69,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",48,1410,1440,30,0,0,6.773,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M160",49,1440,1460,20,0,0,6.841,NA,0,"Corte","Auxiliar","C",0.839,"Correctivo",NA
"M161",1,719,749,30,0,0,0.041,15,1,"Corte","Critica","A",0.816,"Preventivo",90
"M161",2,749,779,30,0,0,0.123,45,1,"Corte","Critica","A",0.816,"Preventivo",90
"M161",3,779,809,30,0,0,0.205,75,0,"Corte","Critica","A",0.816,"Preventivo",90
"M161",4,809,839,30,0,0,0.288,15,1,"Corte","Critica","A",0.816,"Preventivo",90
"M161",5,839,869,30,0,0,0.37,45,1,"Corte","Critica","A",0.816,"Preventivo",90
"M161",6,869,899,30,0,0,0.452,75,0,"Corte","Critica","A",0.816,"Preventivo",90
"M161",7,899,929,30,0,0,0.534,15,1,"Corte","Critica","A",0.816,"Preventivo",90
"M161",8,929,959,30,0,0,0.616,45,1,"Corte","Critica","A",0.816,"Preventivo",90
"M161",9,959,989,30,0,0,0.699,75,0,"Corte","Critica","A",0.816,"Preventivo",90
"M161",10,989,1019,30,0,0,0.781,15,1,"Corte","Critica","A",0.816,"Preventivo",90
"M161",11,1019,1049,30,0,0,0.863,45,1,"Corte","Critica","A",0.816,"Preventivo",90
"M161",12,1049,1079,30,0,0,0.945,75,0,"Corte","Critica","A",0.816,"Preventivo",90
"M161",13,1079,1109,30,0,0,1.027,15,1,"Corte","Critica","A",0.816,"Preventivo",90
"M161",14,1109,1139,30,0,0,1.11,45,1,"Corte","Critica","A",0.816,"Preventivo",90
"M161",15,1139,1169,30,1,1,1.192,75,0,"Corte","Critica","A",0.816,"Preventivo",90
"M161",16,1169,1199,30,0,0,1.274,15,1,"Corte","Critica","A",0.816,"Preventivo",90
"M161",17,1199,1229,30,0,0,1.356,45,1,"Corte","Critica","A",0.816,"Preventivo",90
"M161",18,1229,1259,30,0,0,1.438,75,0,"Corte","Critica","A",0.816,"Preventivo",90
"M161",19,1259,1289,30,0,0,1.521,15,1,"Corte","Critica","A",0.816,"Preventivo",90
"M161",20,1289,1319,30,0,0,1.603,45,1,"Corte","Critica","A",0.816,"Preventivo",90
"M161",21,1319,1349,30,0,0,1.685,75,0,"Corte","Critica","A",0.816,"Preventivo",90
"M161",22,1349,1379,30,0,0,1.767,15,1,"Corte","Critica","A",0.816,"Preventivo",90
"M161",23,1379,1409,30,0,0,1.849,45,1,"Corte","Critica","A",0.816,"Preventivo",90
"M161",24,1409,1439,30,0,0,1.932,75,0,"Corte","Critica","A",0.816,"Preventivo",90
"M161",25,1439,1460,21,0,0,2.001,10.5,1,"Corte","Critica","A",0.816,"Preventivo",90
"M162",1,297,327,30,0,0,0.041,15,1,"Acabado","Auxiliar","C",0.892,"Preventivo",60
"M162",2,327,357,30,0,0,0.123,45,1,"Acabado","Auxiliar","C",0.892,"Preventivo",60
"M162",3,357,387,30,0,0,0.205,15,1,"Acabado","Auxiliar","C",0.892,"Preventivo",60
"M162",4,387,417,30,0,0,0.288,45,1,"Acabado","Auxiliar","C",0.892,"Preventivo",60
"M162",5,417,447,30,0,0,0.37,15,1,"Acabado","Auxiliar","C",0.892,"Preventivo",60
"M162",6,447,477,30,0,0,0.452,45,1,"Acabado","Auxiliar","C",0.892,"Preventivo",60
"M162",7,477,507,30,0,0,0.534,15,1,"Acabado","Auxiliar","C",0.892,"Preventivo",60
"M162",8,507,537,30,0,0,0.616,45,1,"Acabado","Auxiliar","C",0.892,"Preventivo",60
"M162",9,537,567,30,0,0,0.699,15,1,"Acabado","Auxiliar","C",0.892,"Preventivo",60
"M162",10,567,597,30,0,0,0.781,45,1,"Acabado","Auxiliar","C",0.892,"Preventivo",60
"M162",11,597,627,30,0,0,0.863,15,1,"Acabado","Auxiliar","C",0.892,"Preventivo",60
"M162",12,627,657,30,0,0,0.945,45,1,"Acabado","Auxiliar","C",0.892,"Preventivo",60
"M162",13,657,687,30,0,0,1.027,15,1,"Acabado","Auxiliar","C",0.892,"Preventivo",60
"M162",14,687,717,30,0,0,1.11,45,1,"Acabado","Auxiliar","C",0.892,"Preventivo",60
"M162",15,717,747,30,0,0,1.192,15,1,"Acabado","Auxiliar","C",0.892,"Preventivo",60
"M162",16,747,777,30,0,0,1.274,45,1,"Acabado","Auxiliar","C",0.892,"Preventivo",60
"M162",17,777,807,30,0,0,1.356,15,1,"Acabado","Auxiliar","C",0.892,"Preventivo",60
"M162",18,807,837,30,0,0,1.438,45,1,"Acabado","Auxiliar","C",0.892,"Preventivo",60
"M162",19,837,867,30,0,0,1.521,15,1,"Acabado","Auxiliar","C",0.892,"Preventivo",60
"M162",20,867,897,30,0,0,1.603,45,1,"Acabado","Auxiliar","C",0.892,"Preventivo",60
"M162",21,897,927,30,0,0,1.685,15,1,"Acabado","Auxiliar","C",0.892,"Preventivo",60
"M162",22,927,957,30,0,0,1.767,45,1,"Acabado","Auxiliar","C",0.892,"Preventivo",60
"M162",23,957,987,30,1,1,1.849,15,1,"Acabado","Auxiliar","C",0.892,"Preventivo",60
"M162",24,987,1017,30,0,0,1.932,45,1,"Acabado","Auxiliar","C",0.892,"Preventivo",60
"M162",25,1017,1047,30,0,0,2.014,15,1,"Acabado","Auxiliar","C",0.892,"Preventivo",60
"M162",26,1047,1077,30,0,0,2.096,45,1,"Acabado","Auxiliar","C",0.892,"Preventivo",60
"M162",27,1077,1107,30,0,0,2.178,15,1,"Acabado","Auxiliar","C",0.892,"Preventivo",60
"M162",28,1107,1137,30,0,0,2.26,45,1,"Acabado","Auxiliar","C",0.892,"Preventivo",60
"M162",29,1137,1167,30,0,0,2.342,15,1,"Acabado","Auxiliar","C",0.892,"Preventivo",60
"M162",30,1167,1197,30,0,0,2.425,45,1,"Acabado","Auxiliar","C",0.892,"Preventivo",60
"M162",31,1197,1227,30,0,0,2.507,15,1,"Acabado","Auxiliar","C",0.892,"Preventivo",60
"M162",32,1227,1257,30,0,0,2.589,45,1,"Acabado","Auxiliar","C",0.892,"Preventivo",60
"M162",33,1257,1287,30,0,0,2.671,15,1,"Acabado","Auxiliar","C",0.892,"Preventivo",60
"M162",34,1287,1317,30,0,0,2.753,45,1,"Acabado","Auxiliar","C",0.892,"Preventivo",60
"M162",35,1317,1347,30,0,0,2.836,15,1,"Acabado","Auxiliar","C",0.892,"Preventivo",60
"M162",36,1347,1377,30,0,0,2.918,45,1,"Acabado","Auxiliar","C",0.892,"Preventivo",60
"M162",37,1377,1407,30,0,0,3,15,1,"Acabado","Auxiliar","C",0.892,"Preventivo",60
"M162",38,1407,1437,30,0,0,3.082,45,1,"Acabado","Auxiliar","C",0.892,"Preventivo",60
"M162",39,1437,1460,23,0,0,3.155,11.5,1,"Acabado","Auxiliar","C",0.892,"Preventivo",60
"M163",1,0,30,30,0,0,7.956,24,1,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",2,30,60,30,1,1,8.038,54,0,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",3,60,90,30,0,0,8.121,84,0,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",4,90,120,30,0,0,8.203,114,0,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",5,120,150,30,0,0,8.285,24,1,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",6,150,180,30,0,0,8.367,54,0,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",7,180,210,30,0,0,8.449,84,0,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",8,210,240,30,0,0,8.532,114,0,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",9,240,270,30,0,0,8.614,24,1,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",10,270,300,30,0,0,8.696,54,0,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",11,300,330,30,0,0,8.778,84,0,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",12,330,360,30,0,0,8.86,114,0,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",13,360,390,30,0,0,8.942,24,1,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",14,390,420,30,0,0,9.025,54,0,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",15,420,450,30,0,0,9.107,84,0,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",16,450,480,30,0,0,9.189,114,0,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",17,480,510,30,0,0,9.271,24,1,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",18,510,540,30,0,0,9.353,54,0,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",19,540,570,30,0,0,9.436,84,0,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",20,570,600,30,0,0,9.518,114,0,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",21,600,630,30,0,0,9.6,24,1,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",22,630,660,30,0,0,9.682,54,0,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",23,660,690,30,0,0,9.764,84,0,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",24,690,720,30,0,0,9.847,114,0,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",25,720,750,30,0,0,9.929,24,1,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",26,750,780,30,0,0,10.011,54,0,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",27,780,810,30,0,0,10.093,84,0,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",28,810,840,30,0,0,10.175,114,0,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",29,840,870,30,0,0,10.258,24,1,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",30,870,900,30,0,0,10.34,54,0,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",31,900,930,30,0,0,10.422,84,0,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",32,930,960,30,0,0,10.504,114,0,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",33,960,990,30,0,0,10.586,24,1,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",34,990,1020,30,1,1,10.668,54,0,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",35,1020,1050,30,0,0,10.751,84,0,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",36,1050,1080,30,0,0,10.833,114,0,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",37,1080,1110,30,0,0,10.915,24,1,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",38,1110,1140,30,0,0,10.997,54,0,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",39,1140,1170,30,0,0,11.079,84,0,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",40,1170,1200,30,0,0,11.162,114,0,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",41,1200,1230,30,0,0,11.244,24,1,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",42,1230,1260,30,0,0,11.326,54,0,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",43,1260,1290,30,0,0,11.408,84,0,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",44,1290,1320,30,0,0,11.49,114,0,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",45,1320,1350,30,0,0,11.573,24,1,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",46,1350,1380,30,0,0,11.655,54,0,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",47,1380,1410,30,0,0,11.737,84,0,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",48,1410,1440,30,0,0,11.819,114,0,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M163",49,1440,1460,20,0,0,11.888,19,1,"Ensamblaje","Critica","B",0.561,"Preventivo",120
"M164",1,0,30,30,0,0,4.548,NA,0,"Corte","Importante","A",0.711,"Correctivo",NA
"M164",2,30,60,30,0,0,4.63,NA,0,"Corte","Importante","A",0.711,"Correctivo",NA
"M164",3,60,90,30,0,0,4.712,NA,0,"Corte","Importante","A",0.711,"Correctivo",NA
"M164",4,90,120,30,0,0,4.795,NA,0,"Corte","Importante","A",0.711,"Correctivo",NA
"M164",5,120,150,30,0,0,4.877,NA,0,"Corte","Importante","A",0.711,"Correctivo",NA
"M164",6,150,180,30,0,0,4.959,NA,0,"Corte","Importante","A",0.711,"Correctivo",NA
