"id_maquina","dia","fecha","n_orden","antiguedad_anios","tiempo_desde_anterior","tipo_averia","dias_desde_mant","turno","tiempo_parada","coste_euros","id_averia","proceso","criticidad","fabricante","carga","plan_mantenimiento","intervalo_mant"
"M323",950.367862861371,2023-08-09,8,8.733,202.52,"Mecanica",NA,"Mañana",0.09,775.13,"A00990","Acabado","Auxiliar","A",0.885,"Correctivo",NA
"M323",1035.40305668907,2023-11-02,9,8.965,85.04,"Hidraulica",NA,"Tarde",1.42,696.88,"A00991","Acabado","Auxiliar","A",0.885,"Correctivo",NA
"M323",1421.17919330345,2024-11-22,10,10.022,385.78,"Electrica",NA,"Tarde",0.21,1508.67,"A00992","Acabado","Auxiliar","A",0.885,"Correctivo",NA
"M323",1450.03313055681,2024-12-21,11,10.101,28.85,"Mecanica",NA,"Noche",0.93,786.74,"A00993","Acabado","Auxiliar","A",0.885,"Correctivo",NA
"M326",29.5622320554685,2021-01-30,1,2.193,29.56,"Electrica",NA,"Tarde",1.29,1102.47,"A00994","Lijado","Importante","B",0.845,"Correctivo",NA
"M326",232.303592974087,2021-08-21,2,2.749,202.74,"Electrica",NA,"Tarde",9.08,1263.49,"A00995","Lijado","Importante","B",0.845,"Correctivo",NA
"M326",534.452174804872,2022-06-19,3,3.577,302.15,"Electrica",NA,"Noche",0.88,274.36,"A00996","Lijado","Importante","B",0.845,"Correctivo",NA
"M326",947.598508734256,2023-08-06,4,4.708,413.15,"Hidraulica",NA,"Mañana",3.69,1249.3,"A00997","Lijado","Importante","B",0.845,"Correctivo",NA
"M326",1010.34974829224,2023-10-08,5,4.88,62.75,"Electronica",NA,"Mañana",0.33,846.93,"A00998","Lijado","Importante","B",0.845,"Correctivo",NA
"M326",1048.08020021184,2023-11-15,6,4.984,37.73,"Mecanica",NA,"Noche",2.14,871.68,"A00999","Lijado","Importante","B",0.845,"Correctivo",NA
"M326",1313.01293940004,2024-08-06,7,5.71,264.93,"Electronica",NA,"Tarde",3.43,1194.75,"A01000","Lijado","Importante","B",0.845,"Correctivo",NA
"M326",1375.62512292014,2024-10-07,8,5.881,62.61,"Hidraulica",NA,"Tarde",2.63,750.54,"A01001","Lijado","Importante","B",0.845,"Correctivo",NA
"M326",1383.30811959761,2024-10-15,9,5.902,7.68,"Electrica",NA,"Noche",2.96,788.56,"A01002","Lijado","Importante","B",0.845,"Correctivo",NA
"M327",1130.07649356965,2024-02-05,1,2.723,994.08,"Mecanica",NA,"Noche",0.21,115.66,"A01003","Ensamblaje","Auxiliar","B",0.395,"Correctivo",NA
"M328",3.73505871929228,2021-01-04,1,6.106,3.74,"Electronica",NA,"Tarde",4.64,1888.12,"A01004","Ensamblaje","Importante","C",0.805,"Correctivo",NA
"M328",214.24528485816,2021-08-03,2,6.683,210.51,"Hidraulica",NA,"Tarde",1.2,2376.13,"A01005","Ensamblaje","Importante","C",0.805,"Correctivo",NA
"M328",333.367749880999,2021-11-30,3,7.009,119.12,"Mecanica",NA,"Tarde",3.14,468.01,"A01006","Ensamblaje","Importante","C",0.805,"Correctivo",NA
"M328",581.220835029613,2022-08-05,4,7.688,247.85,"Mecanica",NA,"Mañana",3.15,2708.59,"A01007","Ensamblaje","Importante","C",0.805,"Correctivo",NA
"M328",738.39509158046,2023-01-09,5,8.119,157.17,"Mecanica",NA,"Mañana",5.69,825.36,"A01008","Ensamblaje","Importante","C",0.805,"Correctivo",NA
"M328",1126.57788993558,2024-02-01,6,9.182,388.18,"Electronica",NA,"Mañana",3.79,3801.1,"A01009","Ensamblaje","Importante","C",0.805,"Correctivo",NA
"M328",1227.66160204611,2024-05-12,7,9.459,101.08,"Electronica",NA,"Tarde",7.95,2274.1,"A01010","Ensamblaje","Importante","C",0.805,"Correctivo",NA
"M328",1273.28627516422,2024-06-27,8,9.584,45.62,"Mecanica",NA,"Tarde",3.18,2100.42,"A01011","Ensamblaje","Importante","C",0.805,"Correctivo",NA
"M329",564.761074180948,2022-07-19,1,3.229,564.76,"Electronica",38,"Tarde",0.19,620.41,"A01012","Mecanizado","Auxiliar","B",0.86,"Preventivo",60
"M329",1344.56775517808,2024-09-06,2,5.366,779.81,"Electrica",38,"Tarde",1.52,428.38,"A01013","Mecanizado","Auxiliar","B",0.86,"Preventivo",60
"M330",716.348271894502,2022-12-18,1,6.472,716.35,"Electronica",22,"Tarde",0.36,1518.45,"A01014","Mecanizado","Auxiliar","C",0.772,"Preventivo",90
"M331",1385.77567626792,2024-10-17,1,11.621,1385.78,"Mecanica",11,"Tarde",0.76,184.74,"A01015","Lijado","Auxiliar","C",0.431,"Preventivo",90
"M332",1223.31964828726,2024-05-08,1,6.16,1223.32,"Mecanica",NA,"Tarde",3.35,683.03,"A01016","Mecanizado","Importante","B",0.644,"Correctivo",NA
"M332",1365.83486840385,2024-09-27,2,6.55,142.52,"Mecanica",NA,"Mañana",1.39,966.73,"A01017","Mecanizado","Importante","B",0.644,"Correctivo",NA
"M333",1326.78669173107,2024-08-19,1,8.306,1326.79,"Electrica",31,"Tarde",11.49,3107.01,"A01018","Ensamblaje","Critica","A",0.618,"Preventivo",120
"M335",484.23087074561,2022-04-30,1,3.855,484.23,"Mecanica",87,"Noche",0.21,430.85,"A01019","Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",554.593271843158,2022-07-09,2,4.048,70.36,"Hidraulica",37,"Mañana",0.68,450.69,"A01020","Corte","Auxiliar","C",0.644,"Preventivo",120
"M335",1302.91526801581,2024-07-26,3,6.098,748.32,"Electrica",65,"Noche",0.43,329.46,"A01021","Corte","Auxiliar","C",0.644,"Preventivo",120
"M336",411.586845725309,2022-02-16,1,5.917,411.59,"Hidraulica",59,"Tarde",5.73,1153,"A01022","Acabado","Critica","A",0.967,"Preventivo",60
"M336",1138.94803630747,2024-02-13,2,7.909,727.36,"Electrica",6,"Noche",17.6,3212.67,"A01023","Acabado","Critica","A",0.967,"Preventivo",60
"M336",1186.09944865364,2024-04-01,3,8.039,47.15,"Mecanica",54,"Tarde",8.51,3611.79,"A01024","Acabado","Critica","A",0.967,"Preventivo",60
"M336",1191.03888027836,2024-04-06,4,8.052,4.94,"Electronica",59,"Tarde",5.55,5003.38,"A01025","Acabado","Critica","A",0.967,"Preventivo",60
"M336",1457.96636110125,2024-12-28,5,8.783,266.93,"Electrica",25,"Tarde",27.58,3366.85,"A01026","Acabado","Critica","A",0.967,"Preventivo",60
"M337",434.439277485712,2022-03-11,1,4.568,434.44,"Hidraulica",NA,"Noche",4.08,630.42,"A01027","Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",621.492445082404,2022-09-14,2,5.081,187.05,"Mecanica",NA,"Tarde",4.6,430.97,"A01028","Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",872.894571965793,2023-05-23,3,5.77,251.4,"Hidraulica",NA,"Noche",1.93,1137.1,"A01029","Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",971.545595037285,2023-08-30,4,6.04,98.65,"Electrica",NA,"Tarde",3.05,307.68,"A01030","Mecanizado","Importante","C",0.903,"Correctivo",NA
"M337",1250.48286337522,2024-06-04,5,6.804,278.94,"Mecanica",NA,"Mañana",1.29,663.47,"A01031","Mecanizado","Importante","C",0.903,"Correctivo",NA
"M338",836.970848397352,2023-04-17,1,8.877,836.97,"Mecanica",NA,"Mañana",0.35,388.35,"A01032","Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",992.760396400001,2023-09-20,2,9.303,155.79,"Hidraulica",NA,"Noche",0.21,1488.07,"A01033","Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M338",1188.20154294209,2024-04-03,3,9.839,195.44,"Mecanica",NA,"Noche",0.24,802.2,"A01034","Mecanizado","Auxiliar","B",0.676,"Correctivo",NA
"M339",215.080610291334,2021-08-04,1,4.83,215.08,"Hidraulica",NA,"Noche",1.63,440.41,"A01035","Corte","Importante","B",0.557,"Correctivo",NA
"M339",1251.84298440721,2024-06-05,2,7.671,1036.76,"Hidraulica",NA,"Noche",2.36,674.65,"A01036","Corte","Importante","B",0.557,"Correctivo",NA
"M339",1258.98501504981,2024-06-12,3,7.69,7.14,"Hidraulica",NA,"Noche",1.37,559.23,"A01037","Corte","Importante","B",0.557,"Correctivo",NA
"M339",1363.9729928649,2024-09-25,4,7.978,104.99,"Mecanica",NA,"Mañana",3.16,316,"A01038","Corte","Importante","B",0.557,"Correctivo",NA
"M339",1452.03872445039,2024-12-23,5,8.219,88.07,"Hidraulica",NA,"Tarde",6.07,654.11,"A01039","Corte","Importante","B",0.557,"Correctivo",NA
"M339",1453.80193887837,2024-12-24,6,8.224,1.76,"Hidraulica",NA,"Mañana",3.36,868.58,"A01040","Corte","Importante","B",0.557,"Correctivo",NA
"M340",340.292945268331,2021-12-07,1,3.801,340.29,"Electrica",NA,"Mañana",9.6,1096.23,"A01041","Lijado","Critica","B",0.538,"Correctivo",NA
"M340",801.018783200067,2023-03-13,2,5.063,460.73,"Hidraulica",NA,"Tarde",10.2,1840.83,"A01042","Lijado","Critica","B",0.538,"Correctivo",NA
"M341",336.232018720126,2021-12-03,1,7.05,336.23,"Mecanica",NA,"Noche",0.73,851.46,"A01043","Corte","Importante","A",0.803,"Correctivo",NA
"M341",476.867822047323,2022-04-22,2,7.435,140.64,"Mecanica",NA,"Tarde",6.09,910.21,"A01044","Corte","Importante","A",0.803,"Correctivo",NA
"M341",668.807876973413,2022-10-31,3,7.961,191.94,"Hidraulica",NA,"Noche",9.71,166.94,"A01045","Corte","Importante","A",0.803,"Correctivo",NA
"M341",713.229968677275,2022-12-15,4,8.083,44.42,"Hidraulica",NA,"Tarde",1.08,324.68,"A01046","Corte","Importante","A",0.803,"Correctivo",NA
"M341",1055.05724107521,2023-11-22,5,9.019,341.83,"Electrica",NA,"Mañana",8.81,558.62,"A01047","Corte","Importante","A",0.803,"Correctivo",NA
"M341",1408.51929879817,2024-11-09,6,9.988,353.46,"Electronica",NA,"Tarde",2.51,584.58,"A01048","Corte","Importante","A",0.803,"Correctivo",NA
"M342",787.768893263536,2023-02-27,1,0.72,262.77,"Hidraulica",82,"Noche",1.9,1634.62,"A01049","Acabado","Critica","C",0.417,"Preventivo",90
"M342",1232.00768080633,2024-05-17,2,1.937,444.24,"Mecanica",77,"Mañana",9.57,1651.16,"A01050","Acabado","Critica","C",0.417,"Preventivo",90
"M343",93.0196644586977,2021-04-04,1,1.46,93.02,"Electronica",NA,"Noche",13.37,1546.65,"A01051","Ensamblaje","Critica","B",0.797,"Correctivo",NA
"M343",502.700679690577,2022-05-18,2,2.583,409.68,"Electronica",NA,"Mañana",2.7,3986.41,"A01052","Ensamblaje","Critica","B",0.797,"Correctivo",NA
"M343",823.471640038537,2023-04-04,3,3.462,320.77,"Electronica",NA,"Noche",13.61,2121.16,"A01053","Ensamblaje","Critica","B",0.797,"Correctivo",NA
"M344",1013.55388018303,2023-10-11,1,6.585,1013.55,"Electrica",NA,"Mañana",0.17,554.09,"A01054","Ensamblaje","Auxiliar","B",0.542,"Correctivo",NA
"M344",1147.62217433914,2024-02-22,2,6.952,134.07,"Hidraulica",NA,"Mañana",0.43,1130.84,"A01055","Ensamblaje","Auxiliar","B",0.542,"Correctivo",NA
"M345",1389.2313893598,2024-10-21,1,7.069,1389.23,"Electrica",60,"Mañana",2.56,481.45,"A01056","Mecanizado","Importante","A",0.721,"Preventivo",120
"M347",667.336591558764,2022-10-30,1,0.075,27.34,"Hidraulica",NA,"Noche",1.99,1030.85,"A01057","Corte","Importante","C",0.652,"Correctivo",NA
"M348",733.566593448631,2023-01-04,1,5.637,733.57,"Hidraulica",NA,"Mañana",0.46,485.37,"A01058","Acabado","Auxiliar","B",0.415,"Correctivo",NA
"M348",1434.38103505294,2024-12-05,2,7.557,700.81,"Hidraulica",NA,"Noche",0.53,193.75,"A01059","Acabado","Auxiliar","B",0.415,"Correctivo",NA
"M349",1069.21282244544,2023-12-06,1,10.003,1069.21,"Electrica",51,"Tarde",7.63,439.91,"A01060","Corte","Importante","B",0.756,"Preventivo",120
"M349",1451.84560875176,2024-12-22,2,11.052,382.63,"Mecanica",73,"Tarde",8.27,354.91,"A01061","Corte","Importante","B",0.756,"Preventivo",120
"M351",426.043885285733,2022-03-03,1,4.003,426.04,"Electronica",21,"Mañana",0.53,1170.62,"A01062","Mecanizado","Auxiliar","B",0.67,"Preventivo",60
"M352",942.833319862606,2023-08-01,1,10.109,942.83,"Mecanica",29,"Noche",3.71,1259,"A01063","Mecanizado","Importante","B",0.517,"Preventivo",60
"M352",1022.3143344596,2023-10-20,2,10.327,79.48,"Electronica",49,"Tarde",1.12,3032.11,"A01064","Mecanizado","Importante","B",0.517,"Preventivo",60
"M353",189.670300334692,2021-07-09,1,5.591,189.67,"Mecanica",60,"Noche",0.91,297.49,"A01065","Ensamblaje","Auxiliar","A",0.69,"Preventivo",90
"M353",910.904432418058,2023-06-30,2,7.567,721.23,"Electrica",61,"Tarde",1.21,1962.77,"A01066","Ensamblaje","Auxiliar","A",0.69,"Preventivo",90
"M354",514.196169068106,2022-05-30,1,4.885,514.2,"Electrica",73,"Mañana",3.25,3341.12,"A01067","Acabado","Critica","B",0.484,"Preventivo",90
"M354",582.092134399107,2022-08-06,2,5.071,67.9,"Electronica",51,"Mañana",16.15,2942.42,"A01068","Acabado","Critica","B",0.484,"Preventivo",90
"M355",136.443306879606,2021-05-17,1,2.026,136.44,"Electronica",NA,"Mañana",0.25,634.06,"A01069","Lijado","Auxiliar","A",0.429,"Correctivo",NA
"M355",267.929888996063,2021-09-25,2,2.386,131.49,"Electronica",NA,"Mañana",0.3,534.24,"A01070","Lijado","Auxiliar","A",0.429,"Correctivo",NA
"M355",524.648386312416,2022-06-09,3,3.089,256.72,"Mecanica",NA,"Noche",0.34,439.32,"A01071","Lijado","Auxiliar","A",0.429,"Correctivo",NA
"M355",1007.66014896473,2023-10-05,4,4.413,483.01,"Electrica",NA,"Noche",0.36,175.48,"A01072","Lijado","Auxiliar","A",0.429,"Correctivo",NA
"M355",1215.78909901925,2024-04-30,5,4.983,208.13,"Hidraulica",NA,"Mañana",0.09,560.12,"A01073","Lijado","Auxiliar","A",0.429,"Correctivo",NA
"M355",1398.0391453146,2024-10-30,6,5.482,182.25,"Mecanica",NA,"Mañana",0.59,372.06,"A01074","Lijado","Auxiliar","A",0.429,"Correctivo",NA
"M356",718.203766240738,2022-12-20,1,0.91,332.2,"Electronica",NA,"Mañana",0.32,1632.53,"A01075","Ensamblaje","Auxiliar","A",0.827,"Correctivo",NA
"M356",971.974121726118,2023-08-30,2,1.605,253.77,"Mecanica",NA,"Tarde",0.19,1039.99,"A01076","Ensamblaje","Auxiliar","A",0.827,"Correctivo",NA
"M356",983.682450587163,2023-09-11,3,1.637,11.71,"Electronica",NA,"Mañana",0.44,845.16,"A01077","Ensamblaje","Auxiliar","A",0.827,"Correctivo",NA
"M356",1408.28942255443,2024-11-09,4,2.801,424.61,"Hidraulica",NA,"Mañana",0.69,1226.5,"A01078","Ensamblaje","Auxiliar","A",0.827,"Correctivo",NA
"M357",153.052764888853,2021-06-03,1,3.923,153.05,"Electronica",NA,"Mañana",5.53,1485.68,"A01079","Ensamblaje","Importante","C",0.56,"Correctivo",NA
"M357",212.294334846549,2021-08-01,2,4.086,59.24,"Electrica",NA,"Tarde",4.67,1185.46,"A01080","Ensamblaje","Importante","C",0.56,"Correctivo",NA
"M357",500.553158797091,2022-05-16,3,4.875,288.26,"Electrica",NA,"Mañana",2.6,681.04,"A01081","Ensamblaje","Importante","C",0.56,"Correctivo",NA
"M357",712.403989576036,2022-12-14,4,5.456,211.85,"Hidraulica",NA,"Tarde",4.09,745.96,"A01082","Ensamblaje","Importante","C",0.56,"Correctivo",NA
"M357",1321.27280416363,2024-08-14,5,7.124,608.87,"Hidraulica",NA,"Mañana",6.57,1072.82,"A01083","Ensamblaje","Importante","C",0.56,"Correctivo",NA
"M358",172.516312401742,2021-06-22,1,7.963,172.52,"Hidraulica",26,"Tarde",0.48,297.78,"A01084","Lijado","Auxiliar","B",0.73,"Preventivo",90
"M358",215.459549409105,2021-08-04,2,8.081,42.94,"Electrica",69,"Tarde",0.08,661.31,"A01085","Lijado","Auxiliar","B",0.73,"Preventivo",90
"M358",277.319325337652,2021-10-05,3,8.25,61.86,"Hidraulica",41,"Tarde",0.3,1105.89,"A01086","Lijado","Auxiliar","B",0.73,"Preventivo",90
"M358",791.564113158034,2023-03-03,4,9.659,514.24,"Mecanica",15,"Noche",0.12,603.16,"A01087","Lijado","Auxiliar","B",0.73,"Preventivo",90
"M358",872.63377845264,2023-05-23,5,9.881,81.07,"Electrica",6,"Noche",0.29,2339.21,"A01088","Lijado","Auxiliar","B",0.73,"Preventivo",90
"M358",1406.09489913937,2024-11-07,6,11.343,533.46,"Electrica",0,"Tarde",0.37,615.11,"A01089","Lijado","Auxiliar","B",0.73,"Preventivo",90
"M358",1414.29254151275,2024-11-15,7,11.365,8.2,"Hidraulica",8,"Noche",0.33,874.71,"A01090","Lijado","Auxiliar","B",0.73,"Preventivo",90
"M359",370.131857429398,2022-01-06,1,7.329,370.13,"Hidraulica",NA,"Noche",3.19,426.15,"A01091","Ensamblaje","Importante","A",0.546,"Correctivo",NA
"M359",626.225027750479,2022-09-19,2,8.031,256.09,"Hidraulica",NA,"Noche",6.76,418.26,"A01092","Ensamblaje","Importante","A",0.546,"Correctivo",NA
"M359",1056.65466179489,2023-11-23,3,9.21,430.43,"Hidraulica",NA,"Noche",9.95,1796.12,"A01093","Ensamblaje","Importante","A",0.546,"Correctivo",NA
"M359",1221.61702365498,2024-05-06,4,9.662,164.96,"Hidraulica",NA,"Mañana",4.91,1701.98,"A01094","Ensamblaje","Importante","A",0.546,"Correctivo",NA
"M359",1239.5816009508,2024-05-24,5,9.711,17.96,"Electronica",NA,"Mañana",1.3,2135.4,"A01095","Ensamblaje","Importante","A",0.546,"Correctivo",NA
"M359",1380.51802462409,2024-10-12,6,10.097,140.94,"Electronica",NA,"Noche",0.45,2129.36,"A01096","Ensamblaje","Importante","A",0.546,"Correctivo",NA
"M360",1347.2283372134,2024-09-09,1,10.51,1347.23,"Electrica",56,"Mañana",0.52,740.2,"A01097","Ensamblaje","Auxiliar","A",0.796,"Preventivo",60
"M362",224.887455908582,2021-08-13,1,8.287,224.89,"Hidraulica",54,"Tarde",4.68,754.92,"A01098","Ensamblaje","Importante","A",0.62,"Preventivo",90
"M362",1025.31617418607,2023-10-23,2,10.48,800.43,"Hidraulica",45,"Tarde",2.54,669.03,"A01099","Ensamblaje","Importante","A",0.62,"Preventivo",90
"M363",1010.43369387812,2023-10-08,1,6.149,1010.43,"Mecanica",84,"Noche",1.53,1433.09,"A01100","Ensamblaje","Importante","B",0.871,"Preventivo",90
"M363",1392.47437798139,2024-10-24,2,7.196,382.04,"Electronica",16,"Tarde",2.72,1540.55,"A01101","Ensamblaje","Importante","B",0.871,"Preventivo",90
"M364",153.313216958661,2021-06-03,1,8.42,153.31,"Electrica",13,"Mañana",0.25,200.47,"A01102","Ensamblaje","Auxiliar","A",0.72,"Preventivo",90
"M365",278.078283540672,2021-10-06,1,4.148,278.08,"Electronica",NA,"Noche",0.25,461.23,"A01103","Lijado","Auxiliar","A",0.541,"Correctivo",NA
"M365",322.219179370208,2021-11-19,2,4.269,44.14,"Hidraulica",NA,"Noche",0.51,441.61,"A01104","Lijado","Auxiliar","A",0.541,"Correctivo",NA
"M365",542.620122950058,2022-06-27,3,4.873,220.4,"Electronica",NA,"Noche",0.46,874.62,"A01105","Lijado","Auxiliar","A",0.541,"Correctivo",NA
"M365",1091.8061822881,2023-12-28,4,6.378,549.19,"Electronica",NA,"Noche",0.26,669.3,"A01106","Lijado","Auxiliar","A",0.541,"Correctivo",NA
"M365",1381.06053695758,2024-10-13,5,7.17,289.25,"Electrica",NA,"Noche",0.63,764.78,"A01107","Lijado","Auxiliar","A",0.541,"Correctivo",NA
"M366",819.77514362568,2023-03-31,1,0.177,64.78,"Electronica",NA,"Mañana",0.36,1979.27,"A01108","Mecanizado","Auxiliar","A",0.803,"Correctivo",NA
"M366",976.339787103236,2023-09-04,2,0.606,156.56,"Mecanica",NA,"Tarde",1.14,1093.6,"A01109","Mecanizado","Auxiliar","A",0.803,"Correctivo",NA
"M368",127.612950320123,2021-05-08,1,4.846,127.61,"Mecanica",58,"Mañana",0.24,474.63,"A01110","Corte","Importante","B",0.716,"Preventivo",90
"M370",412.238425626652,2022-02-17,1,7.661,412.24,"Electronica",NA,"Noche",0.06,354.54,"A01111","Lijado","Auxiliar","A",0.741,"Correctivo",NA
"M370",567.73825689801,2022-07-22,2,8.087,155.5,"Electronica",NA,"Mañana",0.12,200.2,"A01112","Lijado","Auxiliar","A",0.741,"Correctivo",NA
"M370",689.960927511798,2022-11-21,3,8.422,122.22,"Mecanica",NA,"Mañana",0.46,161.94,"A01113","Lijado","Auxiliar","A",0.741,"Correctivo",NA
"M370",762.269471205538,2023-02-02,4,8.62,72.31,"Electrica",NA,"Mañana",0.56,354.46,"A01114","Lijado","Auxiliar","A",0.741,"Correctivo",NA
"M370",977.075553159229,2023-09-05,5,9.208,214.81,"Hidraulica",NA,"Tarde",0.17,187.17,"A01115","Lijado","Auxiliar","A",0.741,"Correctivo",NA
"M370",1270.08238502382,2024-06-24,6,10.011,293.01,"Hidraulica",NA,"Mañana",0.49,351.91,"A01116","Lijado","Auxiliar","A",0.741,"Correctivo",NA
"M371",34.6610612047371,2021-02-04,1,5.911,34.66,"Electronica",117,"Noche",2.52,2292.95,"A01117","Ensamblaje","Importante","A",0.509,"Preventivo",120
"M371",370.364537022077,2022-01-06,2,6.831,335.7,"Electrica",93,"Tarde",7.77,1238.85,"A01118","Ensamblaje","Importante","A",0.509,"Preventivo",120
"M371",1215.46091973758,2024-04-30,3,9.146,845.1,"Electronica",98,"Mañana",0.78,4638.31,"A01119","Ensamblaje","Importante","A",0.509,"Preventivo",120
"M371",1437.18941614847,2024-12-08,4,9.754,221.73,"Mecanica",80,"Noche",5.65,1103.4,"A01120","Ensamblaje","Importante","A",0.509,"Preventivo",120
"M372",1437.17635880993,2024-12-08,1,6.011,1437.18,"Electrica",34,"Mañana",0.52,246.61,"A01121","Corte","Auxiliar","C",0.705,"Preventivo",120
"M374",725.727852555923,2022-12-27,1,0.038,13.73,"Mecanica",NA,"Noche",0.19,393.1,"A01122","Mecanizado","Auxiliar","A",0.801,"Correctivo",NA
"M374",962.00410195021,2023-08-21,2,0.685,236.28,"Electronica",NA,"Tarde",0.07,670.13,"A01123","Mecanizado","Auxiliar","A",0.801,"Correctivo",NA
"M374",967.005981285125,2023-08-26,3,0.699,5,"Hidraulica",NA,"Mañana",0.7,909.11,"A01124","Mecanizado","Auxiliar","A",0.801,"Correctivo",NA
"M375",927.685059543699,2023-07-17,1,0.635,231.69,"Electrica",NA,"Tarde",0.24,265.16,"A01125","Lijado","Auxiliar","B",0.417,"Correctivo",NA
"M375",992.320128078572,2023-09-20,2,0.812,64.64,"Hidraulica",NA,"Tarde",0.45,539.17,"A01126","Lijado","Auxiliar","B",0.417,"Correctivo",NA
"M376",299.467079326976,2021-10-27,1,2.623,299.47,"Electronica",NA,"Tarde",2.13,1825.13,"A01127","Acabado","Importante","C",0.504,"Correctivo",NA
"M376",456.93569827429,2022-04-02,2,3.055,157.47,"Electronica",NA,"Noche",0.35,1072.81,"A01128","Acabado","Importante","C",0.504,"Correctivo",NA
"M376",751.789393554442,2023-01-22,3,3.862,294.85,"Electronica",NA,"Tarde",4.74,1315.33,"A01129","Acabado","Importante","C",0.504,"Correctivo",NA
"M376",948.404045544099,2023-08-07,4,4.401,196.61,"Hidraulica",NA,"Mañana",2.37,2097.18,"A01130","Acabado","Importante","C",0.504,"Correctivo",NA
"M376",978.313477026531,2023-09-06,5,4.483,29.91,"Hidraulica",NA,"Tarde",2.65,1422.77,"A01131","Acabado","Importante","C",0.504,"Correctivo",NA
"M376",1008.12397101661,2023-10-06,6,4.565,29.81,"Electronica",NA,"Tarde",1.71,2119.12,"A01132","Acabado","Importante","C",0.504,"Correctivo",NA
"M376",1302.22792792693,2024-07-26,7,5.37,294.1,"Hidraulica",NA,"Noche",1.16,845.81,"A01133","Acabado","Importante","C",0.504,"Correctivo",NA
"M379",1247.68402564945,2024-06-01,1,5.511,1247.68,"Electrica",31,"Noche",0.52,328.21,"A01134","Lijado","Auxiliar","A",0.471,"Preventivo",90
"M380",131.500876893755,2021-05-12,1,2.484,131.5,"Electronica",NA,"Tarde",2.78,6212.21,"A01135","Ensamblaje","Critica","B",0.557,"Correctivo",NA
"M380",208.91266207397,2021-07-28,2,2.696,77.41,"Hidraulica",NA,"Mañana",17.74,4602.92,"A01136","Ensamblaje","Critica","B",0.557,"Correctivo",NA
"M380",237.9954927871,2021-08-26,3,2.775,29.08,"Hidraulica",NA,"Noche",19.44,5312.25,"A01137","Ensamblaje","Critica","B",0.557,"Correctivo",NA
"M380",494.286482181866,2022-05-10,4,3.477,256.29,"Electronica",NA,"Tarde",20.55,3830.11,"A01138","Ensamblaje","Critica","B",0.557,"Correctivo",NA
"M380",986.466801468516,2023-09-14,5,4.826,492.18,"Electronica",NA,"Noche",12.75,4743.44,"A01139","Ensamblaje","Critica","B",0.557,"Correctivo",NA
"M380",1045.17628211854,2023-11-12,6,4.987,58.71,"Electronica",NA,"Noche",15.4,1737.37,"A01140","Ensamblaje","Critica","B",0.557,"Correctivo",NA
"M380",1284.06853248528,2024-07-08,7,5.641,238.89,"Mecanica",NA,"Mañana",4.72,4684.89,"A01141","Ensamblaje","Critica","B",0.557,"Correctivo",NA
"M380",1291.98771421099,2024-07-15,8,5.663,7.92,"Electrica",NA,"Tarde",7.91,1663.18,"A01142","Ensamblaje","Critica","B",0.557,"Correctivo",NA
"M380",1362.17030520341,2024-09-24,9,5.855,70.18,"Electrica",NA,"Mañana",7.29,3494.29,"A01143","Ensamblaje","Critica","B",0.557,"Correctivo",NA
"M380",1374.43786695204,2024-10-06,10,5.889,12.27,"Electronica",NA,"Mañana",2.68,5148.91,"A01144","Ensamblaje","Critica","B",0.557,"Correctivo",NA
"M380",1441.85742708691,2024-12-12,11,6.074,67.42,"Electrica",NA,"Tarde",16.72,5199.64,"A01145","Ensamblaje","Critica","B",0.557,"Correctivo",NA
"M381",214.901010046015,2021-08-03,1,1.794,214.9,"Electrica",24,"Noche",0.22,747.34,"A01146","Corte","Auxiliar","C",0.931,"Preventivo",90
"M381",1008.27323794644,2023-10-06,2,3.968,793.37,"Electronica",8,"Noche",0.38,307.2,"A01147","Corte","Auxiliar","C",0.931,"Preventivo",90
"M381",1161.51301889191,2024-03-07,3,4.388,153.24,"Electronica",71,"Noche",0.14,745.76,"A01148","Corte","Auxiliar","C",0.931,"Preventivo",90
"M382",452.3848007794,2022-03-29,1,2.957,452.38,"Hidraulica",NA,"Mañana",0.48,238.15,"A01149","Acabado","Auxiliar","A",0.597,"Correctivo",NA
"M383",214.187748173019,2021-08-03,1,2.272,214.19,"Mecanica",NA,"Noche",0.3,782.82,"A01150","Corte","Auxiliar","A",0.349,"Correctivo",NA
"M383",804.083512597019,2023-03-16,2,3.888,589.9,"Electronica",NA,"Mañana",0.05,873.58,"A01151","Corte","Auxiliar","A",0.349,"Correctivo",NA
"M383",962.702392067993,2023-08-21,3,4.322,158.62,"Hidraulica",NA,"Noche",0.53,1431.73,"A01152","Corte","Auxiliar","A",0.349,"Correctivo",NA
"M384",236.913747554878,2021-08-25,1,4.523,236.91,"Hidraulica",90,"Noche",0.12,599.22,"A01153","Acabado","Auxiliar","A",0.386,"Preventivo",120
"M384",1203.93953629024,2024-04-18,2,7.172,967.03,"Mecanica",97,"Noche",0.1,783.12,"A01154","Acabado","Auxiliar","A",0.386,"Preventivo",120
