"id_poliza","anio","tstart","tstop","expo_anual","n_partes_anual","edad_t","antig_veh_t","en_riesgo"
1769,4,3,3.267,0.267,0,81,15,1
1770,1,0,1,1,0,47,7,1
1770,2,1,2,1,0,48,8,1
1770,3,2,3,1,1,49,9,1
1770,4,3,4,1,0,50,10,1
1770,5,4,5,1,1,51,11,1
1770,6,5,5.105,0.105,0,52,12,1
1771,1,0,1,1,0,54,13,1
1771,2,1,2,1,0,55,14,1
1771,3,2,3,1,0,56,15,1
1771,4,3,4,1,0,57,16,1
1771,5,4,4.166,0.166,0,58,17,1
1772,1,0,1,1,0,18,14,1
1772,2,1,2,1,0,19,15,1
1772,3,2,2.328,0.328,0,20,16,1
1773,1,0,1,1,0,43,9,1
1773,2,1,2,1,0,44,10,1
1773,3,2,3,1,0,45,11,1
1773,4,3,3.904,0.904,0,46,12,1
1774,1,0,1,1,1,38,5,1
1774,2,1,1.115,0.115,0,39,6,1
1775,1,0,1,1,0,46,10,1
1775,2,1,2,1,0,47,11,1
1775,3,2,3,1,0,48,12,1
1775,4,3,4,1,0,49,13,1
1775,5,4,5,1,0,50,14,1
1775,6,5,5.988,0.988,0,51,15,1
1776,1,0,1,1,0,26,0,1
1776,2,1,2,1,1,27,1,1
1776,3,2,3,1,1,28,2,1
1776,4,3,4,1,0,29,3,1
1776,5,4,5,1,0,30,4,1
1776,6,5,6,1,1,31,5,1
1776,7,6,7,1,0,32,6,1
1776,8,7,7.878,0.878,0,33,7,1
1777,1,0,1,1,0,51,10,1
1777,2,1,2,1,0,52,11,1
1777,3,2,3,1,0,53,12,1
1777,4,3,4,1,0,54,13,1
1777,5,4,5,1,0,55,14,1
1777,6,5,5.733,0.733,0,56,15,1
1778,1,0,1,1,0,45,7,1
1778,2,1,1.03,0.03,0,46,8,1
1779,1,0,1,1,2,37,3,1
1779,2,1,2,1,2,38,4,1
1779,3,2,3,1,0,39,5,1
1779,4,3,4,1,0,40,6,1
1779,5,4,5,1,0,41,7,1
1779,6,5,6,1,1,42,8,1
1779,7,6,7,1,1,43,9,1
1779,8,7,7.983,0.983,0,44,10,1
1780,1,0,1,1,0,74,13,1
1780,2,1,2,1,0,75,14,1
1780,3,2,3,1,0,76,15,1
1780,4,3,4,1,0,77,16,1
1780,5,4,5,1,1,78,17,1
1780,6,5,6,1,0,79,18,1
1780,7,6,6.201,0.201,0,80,19,1
1781,1,0,1,1,1,32,9,1
1781,2,1,2,1,1,33,10,1
1781,3,2,2.466,0.466,0,34,11,1
1782,1,0,1,1,0,48,20,1
1782,2,1,2,1,0,49,21,1
1782,3,2,2.926,0.926,0,50,22,1
1783,1,0,1,1,0,57,4,1
1783,2,1,2,1,0,58,5,1
1783,3,2,2.485,0.485,0,59,6,1
1784,1,0,1,1,0,47,9,1
1784,2,1,2,1,0,48,10,1
1784,3,2,3,1,0,49,11,1
1784,4,3,3.304,0.304,0,50,12,1
1785,1,0,1,1,0,68,13,1
1785,2,1,1.256,0.256,0,69,14,1
1786,1,0,1,1,0,46,5,1
1786,2,1,2,1,0,47,6,1
1786,3,2,3,1,0,48,7,1
1786,4,3,4,1,0,49,8,1
1786,5,4,5,1,0,50,9,1
1786,6,5,6,1,1,51,10,1
1786,7,6,6.094,0.094,0,52,11,1
1787,1,0,0.449,0.449,0,64,14,1
1788,1,0,1,1,0,47,12,1
1788,2,1,1.448,0.448,0,48,13,1
1789,1,0,1,1,1,52,6,1
1789,2,1,2,1,0,53,7,1
1789,3,2,3,1,0,54,8,1
1789,4,3,3.422,0.422,0,55,9,1
1790,1,0,1,1,1,49,7,1
1790,2,1,2,1,0,50,8,1
1790,3,2,3,1,0,51,9,1
1790,4,3,4,1,0,52,10,1
1790,5,4,5,1,0,53,11,1
1790,6,5,5.457,0.457,0,54,12,1
1791,1,0,1,1,0,69,9,1
1791,2,1,1.003,0.003,0,70,10,1
1792,1,0,1,1,0,69,9,1
1792,2,1,2,1,0,70,10,1
1792,3,2,3,1,0,71,11,1
1792,4,3,4,1,0,72,12,1
1792,5,4,4.358,0.358,0,73,13,1
1793,1,0,1,1,0,64,4,1
1793,2,1,2,1,0,65,5,1
1793,3,2,3,1,0,66,6,1
1793,4,3,4,1,0,67,7,1
1793,5,4,5,1,0,68,8,1
1793,6,5,6,1,0,69,9,1
1793,7,6,7,1,0,70,10,1
1793,8,7,7.449,0.449,0,71,11,1
1794,1,0,1,1,0,55,12,1
1794,2,1,2,1,0,56,13,1
1794,3,2,2.122,0.122,0,57,14,1
1795,1,0,1,1,0,27,13,1
1795,2,1,2,1,1,28,14,1
1795,3,2,3,1,0,29,15,1
1795,4,3,4,1,0,30,16,1
1795,5,4,4.173,0.173,0,31,17,1
1796,1,0,1,1,0,37,4,1
1796,2,1,2,1,0,38,5,1
1796,3,2,3,1,0,39,6,1
1796,4,3,4,1,0,40,7,1
1796,5,4,5,1,0,41,8,1
1796,6,5,6,1,0,42,9,1
1796,7,6,7,1,0,43,10,1
1796,8,7,8,1,0,44,11,1
1796,9,8,8.398,0.398,0,45,12,1
1797,1,0,1,1,0,63,22,1
1797,2,1,2,1,0,64,23,1
1797,3,2,3,1,0,65,24,1
1797,4,3,4,1,0,66,25,1
1797,5,4,5,1,0,67,26,1
1797,6,5,6,1,0,68,27,1
1797,7,6,7,1,0,69,28,1
1797,8,7,8,1,0,70,29,1
1797,9,8,9,1,0,71,30,1
1797,10,9,9.727,0.727,0,72,31,1
1798,1,0,1,1,0,52,1,1
1798,2,1,2,1,0,53,2,1
1798,3,2,2.468,0.468,0,54,3,1
1799,1,0,1,1,0,47,15,1
1799,2,1,2,1,0,48,16,1
1799,3,2,2.989,0.989,1,49,17,1
1800,1,0,1,1,0,49,13,1
1800,2,1,2,1,0,50,14,1
1800,3,2,2.818,0.818,0,51,15,1
1801,1,0,1,1,1,18,11,1
1801,2,1,2,1,2,19,12,1
1801,3,2,3,1,1,20,13,1
1801,4,3,3.216,0.216,0,21,14,1
1802,1,0,1,1,0,39,8,1
1802,2,1,2,1,1,40,9,1
1802,3,2,3,1,2,41,10,1
1802,4,3,4,1,0,42,11,1
1802,5,4,4.482,0.482,0,43,12,1
1803,1,0,1,1,0,47,4,1
1803,2,1,2,1,0,48,5,1
1803,3,2,2.617,0.617,0,49,6,1
1804,1,0,1,1,0,18,11,1
1804,2,1,2,1,1,19,12,1
1804,3,2,3,1,0,20,13,1
1804,4,3,4,1,0,21,14,1
1804,5,4,5,1,0,22,15,1
1804,6,5,6,1,1,23,16,1
1804,7,6,7,1,1,24,17,1
1804,8,7,7.137,0.137,0,25,18,1
1805,1,0,1,1,0,51,10,1
1805,2,1,2,1,0,52,11,1
1805,3,2,3,1,0,53,12,1
1805,4,3,4,1,0,54,13,1
1805,5,4,5,1,0,55,14,1
1805,6,5,5.431,0.431,0,56,15,1
1806,1,0,1,1,0,73,7,1
1806,2,1,2,1,0,74,8,1
1806,3,2,3,1,0,75,9,1
1806,4,3,4,1,1,76,10,1
1806,5,4,4.28,0.28,0,77,11,1
1807,1,0,1,1,0,39,11,1
1807,2,1,2,1,0,40,12,1
1807,3,2,2.876,0.876,0,41,13,1
1808,1,0,1,1,2,52,10,1
1808,2,1,2,1,1,53,11,1
1808,3,2,3,1,1,54,12,1
1808,4,3,3.1,0.1,0,55,13,1
1809,1,0,1,1,0,40,0,1
1809,2,1,2,1,0,41,1,1
1809,3,2,3,1,0,42,2,1
1809,4,3,3.368,0.368,0,43,3,1
1810,1,0,1,1,0,57,11,1
1810,2,1,2,1,0,58,12,1
1810,3,2,3,1,0,59,13,1
1810,4,3,4,1,0,60,14,1
1810,5,4,5,1,0,61,15,1
1810,6,5,6,1,0,62,16,1
1810,7,6,7,1,0,63,17,1
1810,8,7,7.247,0.247,0,64,18,1
1811,1,0,1,1,0,55,14,1
1811,2,1,2,1,0,56,15,1
1811,3,2,3,1,1,57,16,1
1811,4,3,4,1,0,58,17,1
1811,5,4,5,1,0,59,18,1
1811,6,5,6,1,0,60,19,1
1811,7,6,7,1,0,61,20,1
1811,8,7,8,1,0,62,21,1
1811,9,8,8.456,0.456,1,63,22,1
1812,1,0,1,1,1,74,10,1
1812,2,1,2,1,0,75,11,1
1812,3,2,3,1,0,76,12,1
1812,4,3,4,1,0,77,13,1
1812,5,4,5,1,0,78,14,1
1812,6,5,5.412,0.412,0,79,15,1
1813,1,0,1,1,0,54,5,1
1813,2,1,2,1,0,55,6,1
1813,3,2,3,1,0,56,7,1
1813,4,3,4,1,0,57,8,1
1813,5,4,5,1,0,58,9,1
1813,6,5,6,1,0,59,10,1
1813,7,6,6.751,0.751,0,60,11,1
1814,1,0,1,1,0,51,12,1
1814,2,1,2,1,0,52,13,1
1814,3,2,3,1,0,53,14,1
1814,4,3,4,1,0,54,15,1
1814,5,4,5,1,0,55,16,1
1814,6,5,6,1,0,56,17,1
1814,7,6,7,1,0,57,18,1
1814,8,7,7.987,0.987,0,58,19,1
1815,1,0,1,1,0,42,0,1
1815,2,1,2,1,0,43,1,1
1815,3,2,2.685,0.685,0,44,2,1
1816,1,0,1,1,0,36,3,1
1816,2,1,2,1,0,37,4,1
1816,3,2,3,1,0,38,5,1
1816,4,3,3.602,0.602,0,39,6,1
1817,1,0,1,1,0,52,8,1
1817,2,1,2,1,0,53,9,1
1817,3,2,3,1,0,54,10,1
1817,4,3,3.763,0.763,0,55,11,1
1818,1,0,1,1,1,35,4,1
1818,2,1,1.623,0.623,0,36,5,1
1819,1,0,1,1,0,69,12,1
1819,2,1,2,1,1,70,13,1
1819,3,2,3,1,2,71,14,1
1819,4,3,4,1,0,72,15,1
1819,5,4,5,1,0,73,16,1
1819,6,5,6,1,1,74,17,1
1819,7,6,7,1,0,75,18,1
1819,8,7,8,1,0,76,19,1
1819,9,8,8.801,0.801,0,77,20,1
1820,1,0,1,1,0,51,13,1
1820,2,1,1.129,0.129,0,52,14,1
1821,1,0,1,1,0,46,3,1
1821,2,1,2,1,0,47,4,1
1821,3,2,2.238,0.238,0,48,5,1
1822,1,0,1,1,0,34,13,1
1822,2,1,2,1,1,35,14,1
1822,3,2,3,1,0,36,15,1
1822,4,3,4,1,0,37,16,1
1822,5,4,5,1,0,38,17,1
1822,6,5,6,1,0,39,18,1
1822,7,6,7,1,0,40,19,1
1822,8,7,8,1,1,41,20,1
1822,9,8,9,1,1,42,21,1
1822,10,9,9.185,0.185,0,43,22,1
1823,1,0,1,1,0,42,18,1
1823,2,1,1.433,0.433,0,43,19,1
1824,1,0,1,1,0,36,0,1
1824,2,1,2,1,0,37,1,1
1824,3,2,3,1,0,38,2,1
1824,4,3,3.57,0.57,0,39,3,1
1825,1,0,1,1,0,65,15,1
1825,2,1,2,1,0,66,16,1
1825,3,2,3,1,0,67,17,1
1825,4,3,4,1,0,68,18,1
1825,5,4,4.337,0.337,0,69,19,1
1826,1,0,1,1,1,43,15,1
1826,2,1,1.213,0.213,0,44,16,1
1827,1,0,1,1,0,45,17,1
1827,2,1,2,1,0,46,18,1
1827,3,2,3,1,0,47,19,1
1827,4,3,3.47,0.47,0,48,20,1
1828,1,0,1,1,0,64,2,1
1828,2,1,2,1,0,65,3,1
1828,3,2,2.556,0.556,0,66,4,1
1829,1,0,1,1,0,56,4,1
1829,2,1,2,1,0,57,5,1
1829,3,2,2.947,0.947,0,58,6,1
1830,1,0,1,1,0,18,4,1
1830,2,1,2,1,0,19,5,1
1830,3,2,2.649,0.649,0,20,6,1
1831,1,0,1,1,0,27,0,1
1831,2,1,1.396,0.396,0,28,1,1
1832,1,0,1,1,0,38,3,1
1832,2,1,2,1,0,39,4,1
1832,3,2,3,1,0,40,5,1
1832,4,3,4,1,0,41,6,1
1832,5,4,5,1,0,42,7,1
1832,6,5,6,1,1,43,8,1
1832,7,6,6.967,0.967,0,44,9,1
1833,1,0,1,1,0,54,3,1
1833,2,1,2,1,0,55,4,1
1833,3,2,3,1,0,56,5,1
1833,4,3,4,1,0,57,6,1
1833,5,4,4.903,0.903,0,58,7,1
1834,1,0,1,1,1,49,16,1
1834,2,1,2,1,0,50,17,1
1834,3,2,3,1,0,51,18,1
1834,4,3,4,1,0,52,19,1
1834,5,4,5,1,0,53,20,1
1834,6,5,5.016,0.016,0,54,21,1
1835,1,0,1,1,0,27,10,1
1835,2,1,2,1,0,28,11,1
1835,3,2,3,1,1,29,12,1
1835,4,3,4,1,0,30,13,1
1835,5,4,5,1,1,31,14,1
1835,6,5,6,1,0,32,15,1
1835,7,6,6.857,0.857,0,33,16,1
1836,1,0,1,1,0,46,9,1
1836,2,1,2,1,1,47,10,1
1836,3,2,3,1,0,48,11,1
1836,4,3,4,1,0,49,12,1
1836,5,4,4.814,0.814,0,50,13,1
1837,1,0,1,1,0,27,11,1
1837,2,1,2,1,1,28,12,1
1837,3,2,3,1,0,29,13,1
1837,4,3,4,1,0,30,14,1
1837,5,4,5,1,0,31,15,1
1837,6,5,6,1,0,32,16,1
1837,7,6,6.028,0.028,0,33,17,1
1838,1,0,1,1,0,46,14,1
1838,2,1,2,1,0,47,15,1
1838,3,2,2.846,0.846,0,48,16,1
1839,1,0,1,1,0,44,8,1
1839,2,1,2,1,0,45,9,1
1839,3,2,3,1,0,46,10,1
1839,4,3,4,1,0,47,11,1
1839,5,4,5,1,0,48,12,1
1839,6,5,6,1,0,49,13,1
1839,7,6,6.686,0.686,0,50,14,1
1840,1,0,1,1,0,66,0,1
1840,2,1,2,1,0,67,1,1
1840,3,2,2.365,0.365,0,68,2,1
1841,1,0,1,1,0,72,2,1
1841,2,1,2,1,0,73,3,1
1841,3,2,3,1,0,74,4,1
1841,4,3,4,1,0,75,5,1
1841,5,4,5,1,0,76,6,1
1841,6,5,6,1,0,77,7,1
1841,7,6,7,1,0,78,8,1
1841,8,7,8,1,0,79,9,1
1841,9,8,8.856,0.856,0,80,10,1
1842,1,0,1,1,0,51,1,1
1842,2,1,2,1,0,52,2,1
1842,3,2,3,1,0,53,3,1
1842,4,3,3.687,0.687,0,54,4,1
1843,1,0,1,1,0,45,3,1
1843,2,1,2,1,0,46,4,1
1843,3,2,3,1,0,47,5,1
1843,4,3,4,1,0,48,6,1
1843,5,4,5,1,0,49,7,1
1843,6,5,6,1,0,50,8,1
1843,7,6,7,1,0,51,9,1
1843,8,7,7.398,0.398,0,52,10,1
1844,1,0,1,1,0,53,4,1
1844,2,1,2,1,0,54,5,1
1844,3,2,3,1,0,55,6,1
1844,4,3,3.143,0.143,0,56,7,1
1845,1,0,1,1,0,47,14,1
1845,2,1,2,1,0,48,15,1
1845,3,2,3,1,0,49,16,1
1845,4,3,4,1,0,50,17,1
1845,5,4,5,1,0,51,18,1
1845,6,5,6,1,0,52,19,1
1845,7,6,7,1,0,53,20,1
1845,8,7,7.774,0.774,0,54,21,1
1846,1,0,1,1,0,20,9,1
1846,2,1,2,1,1,21,10,1
1846,3,2,3,1,0,22,11,1
1846,4,3,3.754,0.754,0,23,12,1
1847,1,0,1,1,0,47,9,1
1847,2,1,2,1,0,48,10,1
1847,3,2,2.508,0.508,0,49,11,1
1848,1,0,1,1,0,31,6,1
1848,2,1,2,1,0,32,7,1
1848,3,2,2.222,0.222,0,33,8,1
1849,1,0,1,1,0,39,10,1
1849,2,1,1.439,0.439,0,40,11,1
1850,1,0,1,1,0,59,6,1
1850,2,1,2,1,0,60,7,1
1850,3,2,2.222,0.222,0,61,8,1
1851,1,0,1,1,0,45,15,1
1851,2,1,2,1,0,46,16,1
1851,3,2,3,1,0,47,17,1
1851,4,3,3.871,0.871,0,48,18,1
1852,1,0,1,1,0,62,5,1
1852,2,1,2,1,0,63,6,1
1852,3,2,2.523,0.523,0,64,7,1
1853,1,0,1,1,0,45,12,1
1853,2,1,2,1,0,46,13,1
1853,3,2,3,1,0,47,14,1
1853,4,3,3.383,0.383,0,48,15,1
1854,1,0,1,1,0,35,8,1
1854,2,1,2,1,0,36,9,1
1854,3,2,2.131,0.131,0,37,10,1
1855,1,0,1,1,0,29,9,1
1855,2,1,2,1,0,30,10,1
1855,3,2,3,1,0,31,11,1
1855,4,3,4,1,0,32,12,1
1855,5,4,4.071,0.071,0,33,13,1
1856,1,0,1,1,0,46,8,1
1856,2,1,2,1,0,47,9,1
1856,3,2,3,1,0,48,10,1
1856,4,3,4,1,0,49,11,1
1856,5,4,4.451,0.451,0,50,12,1
1857,1,0,1,1,0,32,5,1
1857,2,1,2,1,0,33,6,1
1857,3,2,3,1,0,34,7,1
1857,4,3,4,1,0,35,8,1
1857,5,4,5,1,0,36,9,1
1857,6,5,5.84,0.84,0,37,10,1
1858,1,0,1,1,0,53,10,1
1858,2,1,2,1,0,54,11,1
1858,3,2,3,1,0,55,12,1
1858,4,3,4,1,0,56,13,1
1858,5,4,5,1,1,57,14,1
1858,6,5,6,1,0,58,15,1
1858,7,6,6.698,0.698,0,59,16,1
1859,1,0,1,1,0,24,18,1
1859,2,1,2,1,0,25,19,1
1859,3,2,3,1,0,26,20,1
1859,4,3,3.727,0.727,0,27,21,1
1860,1,0,1,1,0,52,14,1
1860,2,1,2,1,0,53,15,1
1860,3,2,3,1,0,54,16,1
1860,4,3,3.515,0.515,0,55,17,1
1861,1,0,1,1,0,62,7,1
1861,2,1,2,1,0,63,8,1
1861,3,2,3,1,0,64,9,1
1861,4,3,4,1,0,65,10,1
1861,5,4,4.283,0.283,0,66,11,1
1862,1,0,0.761,0.761,0,61,15,1
1863,1,0,1,1,0,44,5,1
1863,2,1,1.621,0.621,0,45,6,1
1864,1,0,1,1,0,57,7,1
1864,2,1,2,1,0,58,8,1
1864,3,2,3,1,0,59,9,1
1864,4,3,4,1,0,60,10,1
1864,5,4,4.505,0.505,0,61,11,1
1865,1,0,1,1,0,66,0,1
1865,2,1,1.815,0.815,0,67,1,1
1866,1,0,1,1,0,47,4,1
1866,2,1,2,1,0,48,5,1
1866,3,2,3,1,0,49,6,1
1866,4,3,3.506,0.506,1,50,7,1
1867,1,0,1,1,0,26,9,1
1867,2,1,2,1,0,27,10,1
1867,3,2,3,1,0,28,11,1
1867,4,3,3.739,0.739,0,29,12,1
1868,1,0,1,1,0,63,12,1
1868,2,1,2,1,0,64,13,1
1868,3,2,3,1,0,65,14,1
1868,4,3,4,1,0,66,15,1
1868,5,4,5,1,0,67,16,1
1868,6,5,6,1,0,68,17,1
1868,7,6,7,1,0,69,18,1
1868,8,7,7.405,0.405,0,70,19,1
1869,1,0,1,1,0,54,11,1
1869,2,1,2,1,0,55,12,1
1869,3,2,2.572,0.572,1,56,13,1
1870,1,0,0.894,0.894,0,44,8,1
1871,1,0,1,1,0,43,7,1
1871,2,1,1.564,0.564,0,44,8,1
1872,1,0,1,1,1,40,10,1
1872,2,1,1.916,0.916,0,41,11,1
1873,1,0,1,1,0,59,0,1
1873,2,1,2,1,0,60,1,1
1873,3,2,3,1,1,61,2,1
1873,4,3,3.28,0.28,0,62,3,1
1874,1,0,1,1,0,34,7,1
1874,2,1,1.409,0.409,0,35,8,1
1875,1,0,1,1,0,38,9,1
1875,2,1,2,1,0,39,10,1
1875,3,2,3,1,0,40,11,1
1875,4,3,3.271,0.271,0,41,12,1
1876,1,0,1,1,0,35,8,1
1876,2,1,2,1,0,36,9,1
1876,3,2,2.736,0.736,0,37,10,1
1877,1,0,1,1,0,56,12,1
1877,2,1,1.242,0.242,0,57,13,1
1878,1,0,1,1,0,23,7,1
1878,2,1,1.022,0.022,0,24,8,1
1879,1,0,1,1,0,42,9,1
1879,2,1,2,1,0,43,10,1
1879,3,2,3,1,0,44,11,1
1879,4,3,4,1,0,45,12,1
1879,5,4,5,1,0,46,13,1
1879,6,5,6,1,0,47,14,1
1879,7,6,7,1,0,48,15,1
1879,8,7,8,1,0,49,16,1
1879,9,8,8.412,0.412,0,50,17,1
1880,1,0,1,1,0,18,8,1
1880,2,1,2,1,0,19,9,1
1880,3,2,3,1,1,20,10,1
1880,4,3,3.79,0.79,0,21,11,1
1881,1,0,1,1,0,36,4,1
1881,2,1,2,1,0,37,5,1
1881,3,2,3,1,0,38,6,1
1881,4,3,4,1,0,39,7,1
1881,5,4,5,1,0,40,8,1
1881,6,5,6,1,0,41,9,1
1881,7,6,7,1,0,42,10,1
1881,8,7,8,1,0,43,11,1
1881,9,8,8.668,0.668,0,44,12,1
1882,1,0,1,1,0,41,3,1
1882,2,1,2,1,0,42,4,1
1882,3,2,2.722,0.722,0,43,5,1
1883,1,0,1,1,0,55,18,1
1883,2,1,2,1,0,56,19,1
1883,3,2,3,1,0,57,20,1
1883,4,3,3.205,0.205,0,58,21,1
1884,1,0,1,1,0,34,14,1
1884,2,1,2,1,1,35,15,1
1884,3,2,3,1,0,36,16,1
1884,4,3,4,1,0,37,17,1
1884,5,4,4.382,0.382,0,38,18,1
1885,1,0,1,1,0,39,11,1
1885,2,1,2,1,0,40,12,1
1885,3,2,3,1,0,41,13,1
1885,4,3,4,1,0,42,14,1
1885,5,4,5,1,0,43,15,1
1885,6,5,6,1,0,44,16,1
1885,7,6,6.48,0.48,0,45,17,1
1886,1,0,1,1,0,51,5,1
1886,2,1,2,1,0,52,6,1
1886,3,2,3,1,0,53,7,1
1886,4,3,4,1,0,54,8,1
1886,5,4,5,1,0,55,9,1
1886,6,5,6,1,0,56,10,1
1886,7,6,7,1,0,57,11,1
1886,8,7,8,1,0,58,12,1
1886,9,8,8.524,0.524,0,59,13,1
1887,1,0,1,1,1,20,10,1
1887,2,1,2,1,0,21,11,1
1887,3,2,3,1,0,22,12,1
1887,4,3,3.461,0.461,0,23,13,1
1888,1,0,1,1,0,54,20,1
1888,2,1,2,1,0,55,21,1
1888,3,2,3,1,0,56,22,1
1888,4,3,4,1,0,57,23,1
1888,5,4,5,1,0,58,24,1
1888,6,5,5.972,0.972,0,59,25,1
1889,1,0,1,1,1,64,10,1
1889,2,1,1.779,0.779,0,65,11,1
1890,1,0,1,1,0,43,2,1
1890,2,1,2,1,0,44,3,1
1890,3,2,3,1,0,45,4,1
1890,4,3,4,1,0,46,5,1
1890,5,4,5,1,0,47,6,1
1890,6,5,6,1,0,48,7,1
1890,7,6,6.674,0.674,0,49,8,1
1891,1,0,1,1,0,23,11,1
1891,2,1,2,1,0,24,12,1
1891,3,2,3,1,0,25,13,1
1891,4,3,4,1,0,26,14,1
1891,5,4,4.521,0.521,0,27,15,1
1892,1,0,1,1,0,39,9,1
1892,2,1,2,1,0,40,10,1
1892,3,2,3,1,0,41,11,1
1892,4,3,4,1,0,42,12,1
1892,5,4,4.031,0.031,0,43,13,1
1893,1,0,1,1,0,53,12,1
1893,2,1,1.09,0.09,0,54,13,1
1894,1,0,1,1,0,52,2,1
1894,2,1,2,1,0,53,3,1
1894,3,2,3,1,0,54,4,1
1894,4,3,4,1,0,55,5,1
1894,5,4,4.452,0.452,0,56,6,1
1895,1,0,1,1,0,26,13,1
1895,2,1,2,1,0,27,14,1
1895,3,2,3,1,0,28,15,1
1895,4,3,4,1,0,29,16,1
1895,5,4,5,1,0,30,17,1
1895,6,5,6,1,0,31,18,1
1895,7,6,7,1,0,32,19,1
1895,8,7,8,1,0,33,20,1
1895,9,8,8.732,0.732,0,34,21,1
1896,1,0,1,1,0,53,10,1
1896,2,1,2,1,0,54,11,1
1896,3,2,3,1,0,55,12,1
1896,4,3,3.34,0.34,0,56,13,1
1897,1,0,1,1,0,23,11,1
1897,2,1,2,1,0,24,12,1
1897,3,2,3,1,0,25,13,1
1897,4,3,3.699,0.699,0,26,14,1
1898,1,0,1,1,3,38,11,1
1898,2,1,1.944,0.944,1,39,12,1
1899,1,0,1,1,0,35,8,1
1899,2,1,2,1,0,36,9,1
1899,3,2,3,1,0,37,10,1
1899,4,3,4,1,0,38,11,1
1899,5,4,4.958,0.958,0,39,12,1
1900,1,0,1,1,0,44,2,1
1900,2,1,2,1,0,45,3,1
1900,3,2,3,1,1,46,4,1
1900,4,3,3.795,0.795,2,47,5,1
1901,1,0,0.612,0.612,0,25,4,1
1902,1,0,1,1,0,28,9,1
1902,2,1,2,1,0,29,10,1
1902,3,2,3,1,0,30,11,1
1902,4,3,3.71,0.71,0,31,12,1
1903,1,0,1,1,0,71,10,1
1903,2,1,2,1,0,72,11,1
1903,3,2,2.238,0.238,0,73,12,1
1904,1,0,1,1,0,28,2,1
1904,2,1,2,1,0,29,3,1
1904,3,2,3,1,0,30,4,1
1904,4,3,4,1,0,31,5,1
1904,5,4,5,1,1,32,6,1
1904,6,5,6,1,0,33,7,1
1904,7,6,7,1,0,34,8,1
1904,8,7,8,1,0,35,9,1
1904,9,8,8.466,0.466,0,36,10,1
1905,1,0,1,1,0,32,0,1
1905,2,1,2,1,0,33,1,1
1905,3,2,3,1,0,34,2,1
1905,4,3,3.524,0.524,0,35,3,1
1906,1,0,1,1,0,39,5,1
1906,2,1,2,1,0,40,6,1
1906,3,2,3,1,0,41,7,1
1906,4,3,4,1,0,42,8,1
1906,5,4,4.382,0.382,0,43,9,1
1907,1,0,1,1,0,50,4,1
1907,2,1,2,1,0,51,5,1
1907,3,2,3,1,0,52,6,1
1907,4,3,4,1,0,53,7,1
1907,5,4,5,1,0,54,8,1
1907,6,5,6,1,0,55,9,1
1907,7,6,7,1,0,56,10,1
1907,8,7,7.686,0.686,0,57,11,1
1908,1,0,1,1,0,56,17,1
1908,2,1,2,1,0,57,18,1
1908,3,2,2.614,0.614,0,58,19,1
1909,1,0,1,1,0,32,12,1
1909,2,1,2,1,1,33,13,1
1909,3,2,3,1,0,34,14,1
1909,4,3,4,1,0,35,15,1
1909,5,4,5,1,0,36,16,1
1909,6,5,6,1,0,37,17,1
1909,7,6,7,1,0,38,18,1
1909,8,7,7.735,0.735,0,39,19,1
1910,1,0,1,1,0,19,3,1
1910,2,1,2,1,0,20,4,1
1910,3,2,3,1,2,21,5,1
1910,4,3,4,1,0,22,6,1
1910,5,4,5,1,0,23,7,1
1910,6,5,6,1,0,24,8,1
1910,7,6,7,1,1,25,9,1
1910,8,7,7.111,0.111,0,26,10,1
1911,1,0,1,1,0,24,14,1
1911,2,1,2,1,0,25,15,1
1911,3,2,3,1,0,26,16,1
1911,4,3,4,1,0,27,17,1
1911,5,4,5,1,0,28,18,1
1911,6,5,5.856,0.856,0,29,19,1
1912,1,0,1,1,0,50,15,1
1912,2,1,2,1,0,51,16,1
1912,3,2,3,1,0,52,17,1
1912,4,3,4,1,0,53,18,1
1912,5,4,5,1,0,54,19,1
1912,6,5,6,1,0,55,20,1
1912,7,6,7,1,0,56,21,1
1912,8,7,8,1,0,57,22,1
1912,9,8,8.673,0.673,0,58,23,1
1913,1,0,1,1,0,44,9,1
1913,2,1,2,1,0,45,10,1
1913,3,2,3,1,0,46,11,1
1913,4,3,4,1,0,47,12,1
1913,5,4,5,1,0,48,13,1
1913,6,5,6,1,0,49,14,1
1913,7,6,7,1,0,50,15,1
1913,8,7,8,1,0,51,16,1
1913,9,8,8.806,0.806,0,52,17,1
1914,1,0,1,1,0,64,14,1
1914,2,1,2,1,0,65,15,1
1914,3,2,3,1,0,66,16,1
1914,4,3,4,1,0,67,17,1
1914,5,4,4.853,0.853,1,68,18,1
1915,1,0,1,1,0,43,4,1
1915,2,1,2,1,1,44,5,1
1915,3,2,2.056,0.056,0,45,6,1
1916,1,0,1,1,0,28,0,1
1916,2,1,2,1,0,29,1,1
1916,3,2,2.033,0.033,0,30,2,1
1917,1,0,1,1,0,47,3,1
1917,2,1,2,1,0,48,4,1
1917,3,2,3,1,0,49,5,1
1917,4,3,4,1,0,50,6,1
1917,5,4,5,1,0,51,7,1
1917,6,5,5.292,0.292,0,52,8,1
1918,1,0,1,1,0,51,10,1
1918,2,1,2,1,0,52,11,1
1918,3,2,3,1,0,53,12,1
1918,4,3,4,1,0,54,13,1
1918,5,4,5,1,0,55,14,1
1918,6,5,6,1,0,56,15,1
